id,medicament_id,indication
11785,2194,Hypercholestérolémie de type II chez le sujet >= 10 ans
11786,2194,Hypercholestérolémie familiale hétérozygote chez le sujet >= 10 ans
11787,2194,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement associé (de l')"
11788,2194,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement de 2e intention (de l')"
11789,2194,Prévention d'évènement cardiovasculaire majeur chez l'adulte à risque naïf d'accident CV
11790,2195,Hypercholestérolémie de type II chez le sujet >= 10 ans
11791,2195,Hypercholestérolémie familiale hétérozygote chez le sujet >= 10 ans
11792,2195,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement associé (de l')"
11793,2195,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement de 2e intention (de l')"
11794,2195,Prévention d'évènement cardiovasculaire majeur chez l'adulte à risque naïf d'accident CV
11795,2196,"Ce médicament est un hypolipidémiant de la famille des statines. Il permet d'abaisser les taux de cholestérol et de triglycérides circulant dans le sang. Des études ont également montré l'aptitude de l'atorvastatine à diminuer le risque de mortalité et d'évènement cardiovasculaire (infarctus du myocarde, accident vasculaire cérébral)."
11796,2196,"Il est utilisé en complément d'un régime adapté dans le traitement des excès de cholestérol associés ou non à un excès de triglycérides, lorsque le régime et les autres mesures non médicamenteuses (exercice physique, perte de poids) se sont avérés insuffisants."
11797,2196,Il est également utilisé dans la prévention des accidents cardiovasculaires chez les patients à risque élevé.
11798,2196,Hypercholestérolémie de type II chez le sujet >= 10 ans
11799,2196,Hypercholestérolémie familiale hétérozygote chez le sujet >= 10 ans
11800,2196,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement associé (de l')"
11801,2196,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement de 2e intention (de l')"
11802,2196,Prévention d'évènement cardiovasculaire majeur chez l'adulte à risque naïf d'accident CV
11803,2197,"Ce médicament est un hypolipidémiant de la famille des statines. Il permet d'abaisser les taux de cholestérol et de triglycérides circulant dans le sang. Des études ont également montré l'aptitude de l'atorvastatine à diminuer le risque de mortalité et de d'évènement cardiovasculaire (infarctus du myocarde, accident vasculaire cérébral)."
11804,2197,"Il est utilisé en complément d'un régime adapté dans le traitement des excès de cholestérol associés ou non à un excès de triglycérides, lorsque le régime et les autres mesures non médicamenteuses (exercice physique, perte de poids) se sont avérés insuffisants."
11805,2197,Il est également utilisé dans la prévention des accidents cardiovasculaires chez les patients à risque élevé.
11806,2197,Hypercholestérolémie de type II chez le sujet >= 10 ans
11807,2197,Hypercholestérolémie familiale hétérozygote chez le sujet >= 10 ans
11808,2197,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement associé (de l')"
11809,2197,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement de 2e intention (de l')"
11810,2197,Prévention d'évènement cardiovasculaire majeur chez l'adulte à risque naïf d'accident CV
11811,2198,"Ce médicament est un hypolipidémiant de la famille des statines. Il permet d'abaisser les taux de cholestérol et de triglycérides circulant dans le sang. Des études ont également montré l'aptitude de l'atorvastatine à diminuer le risque de mortalité et d'évènement cardiovasculaire (infarctus du myocarde, accident vasculaire cérébral)."
11812,2198,"Il est utilisé en complément d'un régime adapté dans le traitement des excès de cholestérol associés ou non à un excès de triglycérides, lorsque le régime et les autres mesures non médicamenteuses (exercice physique, perte de poids) se sont avérés insuffisants."
11813,2198,Il est également utilisé dans la prévention des accidents cardiovasculaires chez les patients à risque élevé.
11814,2198,Hypercholestérolémie de type II chez le sujet >= 10 ans
11815,2198,Hypercholestérolémie familiale hétérozygote chez le sujet >= 10 ans
11816,2198,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement associé (de l')"
11817,2198,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement de 2e intention (de l')"
11818,2198,Prévention d'évènement cardiovasculaire majeur chez l'adulte à risque naïf d'accident CV
11819,2199,"Ce médicament est un hypolipidémiant de la famille des statines. Il permet d'abaisser les taux de cholestérol et de triglycérides circulant dans le sang. Des études ont également montré l'aptitude de l'atorvastatine à diminuer le risque de mortalité et d'évènement cardiovasculaire (infarctus du myocarde, accident vasculaire cérébral)."
11820,2199,"Il est utilisé en complément d'un régime adapté dans le traitement des excès de cholestérol associés ou non à un excès de triglycérides, lorsque le régime et les autres mesures non médicamenteuses (exercice physique, perte de poids) se sont avérés insuffisants."
11821,2199,Il est également utilisé dans la prévention des accidents cardiovasculaires chez les patients à risque élevé.
11822,2199,Hypercholestérolémie de type II chez le sujet >= 10 ans
11823,2199,Hypercholestérolémie familiale hétérozygote chez le sujet >= 10 ans
11824,2199,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement associé (de l')"
11825,2199,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement de 2e intention (de l')"
11826,2199,Prévention d'évènement cardiovasculaire majeur chez l'adulte à risque naïf d'accident CV
11827,2200,"Ce médicament est un hypolipidémiant de la famille des statines. Il permet d'abaisser les taux de cholestérol et de triglycérides circulant dans le sang. Des études ont également montré l'aptitude de l'atorvastatine à diminuer le risque de mortalité et d'évènement cardiovasculaire (infarctus du myocarde, accident vasculaire cérébral)."
11828,2200,"Il est utilisé en complément d'un régime adapté dans le traitement des excès de cholestérol associés ou non à un excès de triglycérides, lorsque le régime et les autres mesures non médicamenteuses (exercice physique, perte de poids) se sont avérés insuffisants."
11829,2200,Il est également utilisé dans la prévention des accidents cardiovasculaires chez les patients à risque élevé.
11830,2200,Hypercholestérolémie de type II chez le sujet >= 10 ans
11831,2200,Hypercholestérolémie familiale hétérozygote chez le sujet >= 10 ans
11832,2200,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement associé (de l')"
11833,2200,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement de 2e intention (de l')"
11834,2200,Prévention d'évènement cardiovasculaire majeur chez l'adulte à risque naïf d'accident CV
11835,2204,"Ce médicament est un hypolipidémiant de la famille des statines. Il permet d'abaisser les taux de cholestérol et de triglycérides circulant dans le sang. Des études ont également montré l'aptitude de l'atorvastatine à diminuer le risque de mortalité et d'évènement cardiovasculaire (infarctus du myocarde, accident vasculaire cérébral)."
11836,2204,"Il est utilisé en complément d'un régime adapté dans le traitement des excès de cholestérol associés ou non à un excès de triglycérides, lorsque le régime et les autres mesures non médicamenteuses (exercice physique, perte de poids) se sont avérés insuffisants."
11837,2204,Il est également utilisé dans la prévention des accidents cardiovasculaires chez les patients à risque élevé.
11838,2204,Hypercholestérolémie de type II chez le sujet >= 10 ans
11839,2204,Hypercholestérolémie familiale hétérozygote chez le sujet >= 10 ans
11840,2204,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement associé (de l')"
11841,2204,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement de 2e intention (de l')"
11842,2204,Prévention d'évènement cardiovasculaire majeur chez l'adulte à risque naïf d'accident CV
11843,2205,Hypercholestérolémie de type II chez le sujet >= 10 ans
11844,2205,Hypercholestérolémie familiale hétérozygote chez le sujet >= 10 ans
11845,2205,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement associé (de l')"
11846,2205,"Hypercholestérolémie familiale homozygote chez l'adulte, traitement de 2e intention (de l')"
11847,2205,Prévention d'évènement cardiovasculaire majeur chez l'adulte à risque naïf d'accident CV
11848,2207,Aplasie médullaire acquise modérée à sévère chez le sujet non éligible pour une GCSH
11849,2208,"Ce médicament contient de l'adénosine triphosphate, une substance qui intervient dans le métabolisme des muscles."
11850,2208,Il est utilisé dans le traitement d'appoint des dorsalgies.
11851,2208,Dorsalgie primitive
11852,2209,"l'aténolol, un bêtabloquant qui bloque l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux et plus faiblement sur les bronches ;"
11853,2209,"la nifédipine, un vasodilatateur de la famille des inhibiteurs calciques, dont l'action renforce celle de l'aténolol."
11854,2209,Il est utilisé dans le traitement de l'hypertension artérielle.
11855,2209,Hypertension artérielle
11856,2210,"l'aténolol, un bêtabloquant qui bloque l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux et plus faiblement sur les bronches ;"
11857,2210,"la nifédipine, un vasodilatateur de la famille des inhibiteurs calciques, dont l'action renforce celle de l'aténolol."
11858,2210,Il est utilisé dans le traitement de l'hypertension artérielle.
11859,2210,Hypertension artérielle
11860,2211,"Ce médicament appartient à la famille des bêtabloquants. Ceux-ci agissent en bloquant l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux et plus faiblement sur les bronches."
11861,2211,Il est utilisé dans le traitement de l'hypertension artérielle et de certains troubles du rythme cardiaque.
11862,2211,Extrasystole ventriculaire
11863,2211,"Extrasystole ventriculaire, traitement préventif (de la)"
11864,2211,"Fibrillation auriculaire, traitement de 2e intention (de la)"
11865,2211,"Fibrillation ventriculaire, traitement préventif (de la)"
11866,2211,"Flutter auriculaire, traitement de deuxième intention (du)"
11867,2211,Hypertension artérielle
11868,2211,Tachycardie supraventriculaire paroxystique
11869,2211,"Tachycardie supraventriculaire paroxystique, traitement préventif (de la)"
11870,2211,"Tachycardie ventriculaire, traitement préventif (de la)"
11871,2212,"Ce médicament appartient à la famille des bêtabloquants. Ceux-ci agissent en bloquant l'action de l'adrénaline (et d'autres hormones apparentées) sur de nombreux organes, notamment sur le cœur, les vaisseaux et plus faiblement sur les bronches."
11872,2212,Il est utilisé dans le traitement de l'hypertension artérielle et de certains troubles du rythme cardiaque.
11873,2212,"la prévention des crises d'angine de poitrine,"
